"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USR0000CDIA","DIABLO GRANDE CALIFORNIA, CA US","37.3292","-121.2939","563.9","2013-11","1517",,,"43",,,,"74","355",,,"56.9","63.9","50.0"
"USR0000CDIA","DIABLO GRANDE CALIFORNIA, CA US","37.3292","-121.2939","563.9","2013-12","1517",,,"29",,,,"72","831",,,"49.7","56.7","42.6"
"US1CABT0002","OROVILLE 2.7 ENE, CA US","39.514","-121.518","163.1","2013-09",,,"0",,,"0.0","0.78",,,"0.88","0.0",,,
"US1CABT0002","OROVILLE 2.7 ENE, CA US","39.514","-121.518","163.1","2013-10",,,"0",,,"0.0","0.07",,,"0.12","0.0",,,
"US1CABT0002","OROVILLE 2.7 ENE, CA US","39.514","-121.518","163.1","2013-11",,,"0",,,"0.0","1.37",,,"3.00","0.0",,,
"US1CABT0002","OROVILLE 2.7 ENE, CA US","39.514","-121.518","163.1","2013-12",,,"0",,,"0.0","0.45",,,"0.45","0.0",,,
"US1CALA0034","LA CRESCENTA MONTROSE 3.9 NW, CA US","34.26996","-118.287375","601.7","2013-12",,,,,,,"0.35",,,"0.48",,,,
"US1CABT0005","OROVILLE 4.8 E, CA US","39.4932","-121.477","203.6","2013-09",,,,,,,"0.70",,,"0.78",,,,
"US1CABT0005","OROVILLE 4.8 E, CA US","39.4932","-121.477","203.6","2013-10",,,"0",,,"0.0","0.10",,,"0.14","0.0",,,
"US1CABT0005","OROVILLE 4.8 E, CA US","39.4932","-121.477","203.6","2013-11",,,"0",,,"0.0","1.32",,,"2.09","0.0",,,
"US1CABT0005","OROVILLE 4.8 E, CA US","39.4932","-121.477","203.6","2013-12",,,"0",,,"0.0","0.45",,,"0.45","0.0",,,
"US1CALA0031","LANCASTER 6.5 ENE, CA US","34.718443","-118.065884","721.2","2013-09",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CALA0031","LANCASTER 6.5 ENE, CA US","34.718443","-118.065884","721.2","2013-10",,,"0",,,"0.0","0.03",,,"0.03","0.0",,,
"US1CALA0031","LANCASTER 6.5 ENE, CA US","34.718443","-118.065884","721.2","2013-11",,,,,,,"0.72",,,"1.54",,,,
"US1CALA0031","LANCASTER 6.5 ENE, CA US","34.718443","-118.065884","721.2","2013-12",,,"0",,,"0.0","0.04",,,"0.06","0.0",,,
"US1CASA0002","SACRAMENTO 8.0 NE, CA US","38.635","-121.3611","29.0","2013-10",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CASA0002","SACRAMENTO 8.0 NE, CA US","38.635","-121.3611","29.0","2013-11",,,"0",,,"0.0","0.67",,,"0.89","0.0",,,
"US1CASA0002","SACRAMENTO 8.0 NE, CA US","38.635","-121.3611","29.0","2013-12",,,"0",,,"0.0","0.44",,,"0.46","0.0",,,
"US1CASA0001","CARMICHAEL 1.6 SW, CA US","38.617278","-121.340377","31.1","2013-10",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"USR0000CBEA","BEAR PEAK CALIFORNIA, CA US","35.8842","-118.0517","2507.9","2013-09","186",,,"27",,,,"77","301",,,"58.0","67.2","48.8"
"USR0000CBEA","BEAR PEAK CALIFORNIA, CA US","35.8842","-118.0517","2507.9","2013-10","186",,,"22",,,,"65","893",,,"45.9","53.7","38.1"
"USR0000CBEA","BEAR PEAK CALIFORNIA, CA US","35.8842","-118.0517","2507.9","2013-11","186",,,"23",,,,"60","1608",,,"41.2","47.8","34.5"
"USR0000CBEA","BEAR PEAK CALIFORNIA, CA US","35.8842","-118.0517","2507.9","2013-12","186",,,"11",,,,"59","2470",,,"37.2","44.2","30.2"
"US1CABT0009","CHICO 2.9 W, CA US","39.749431","-121.861425","57.9","2013-09",,,"0",,,"0.0","0.85",,,"1.44","0.0",,,
"US1CABT0009","CHICO 2.9 W, CA US","39.749431","-121.861425","57.9","2013-10",,,"0",,,"0.0","0.06",,,"0.09","0.0",,,
"US1CABT0009","CHICO 2.9 W, CA US","39.749431","-121.861425","57.9","2013-11",,,"0",,,"0.0","0.80",,,"1.12","0.0",,,
"US1CABT0009","CHICO 2.9 W, CA US","39.749431","-121.861425","57.9","2013-12",,,"0",,,"0.0","0.22",,,"0.22","0.0",,,
"US1CABT0007","CHICO 1.2 NNW, CA US","39.7697018316523","-121.813826890686","76.5","2013-09",,,"0",,,"0.0","0.53",,,"1.19","0.0",,,
"US1CABT0007","CHICO 1.2 NNW, CA US","39.7697018316523","-121.813826890686","76.5","2013-10",,,"0",,,"0.0","0.02",,,"0.03","0.0",,,
"US1CABT0007","CHICO 1.2 NNW, CA US","39.7697018316523","-121.813826890686","76.5","2013-11",,,"0",,,"0.0","0.80",,,"1.18","0.0",,,
"US1CABT0007","CHICO 1.2 NNW, CA US","39.7697018316523","-121.813826890686","76.5","2013-12",,,"0",,,"0.0","0.21",,,"0.21","0.0",,,
"US1CABT0008","CHICO 1.7 SW, CA US","39.738507","-121.831974","64.0","2013-09",,,"0",,,"0.0","0.43",,,"1.27","0.0",,,
"US1CABT0008","CHICO 1.7 SW, CA US","39.738507","-121.831974","64.0","2013-10",,,"0",,,"0.0","0.03",,,"0.07","0.0",,,
"US1CABT0008","CHICO 1.7 SW, CA US","39.738507","-121.831974","64.0","2013-11",,,"0",,,"0.0","0.90",,,"1.26","0.0",,,
"US1CABT0008","CHICO 1.7 SW, CA US","39.738507","-121.831974","64.0","2013-12",,,"0",,,"0.0","0.24",,,"0.24","0.0",,,
"USR0000CSFD","SANTA FE DAM CALIFORNIA, CA US","34.1208","-117.9458","152.4","2013-09","1880",,,"52",,,,"109","0",,,"78.4","95.3","61.6"
"USR0000CSFD","SANTA FE DAM CALIFORNIA, CA US","34.1208","-117.9458","152.4","2013-10","2029",,,"47",,,,"99","19",,,"69.2","84.1","54.3"
"USR0000CSFD","SANTA FE DAM CALIFORNIA, CA US","34.1208","-117.9458","152.4","2013-11","2122",,,"44",,,,"98","66",,,"66.5","78.8","54.2"
"USR0000CBDY","BRADLEY CALIFORNIA, CA US","35.8644","-120.8031","163.7","2013-09","1298",,,"39",,,,"103","13",,,"71.4","89.5","53.3"
"USR0000CBDY","BRADLEY CALIFORNIA, CA US","35.8644","-120.8031","163.7","2013-10","1308",,,"36",,,,"92","131",,,"61.5","81.3","41.7"
"USR0000CBDY","BRADLEY CALIFORNIA, CA US","35.8644","-120.8031","163.7","2013-11","1308",,,"30",,,,"84","419",,,"55.4","72.5","38.3"
"USR0000CBDY","BRADLEY CALIFORNIA, CA US","35.8644","-120.8031","163.7","2013-12","1308",,,"15",,,,"77","1020",,,"45.6","65.4","25.8"
"USR0000CJUA","JUANITA LAKE CALIFORNIA, CA US","41.7861","-122.0056","1645.9","2013-09","542",,,"31",,,,"92","268",,,"59.3","73.2","45.5"
"USR0000CJUA","JUANITA LAKE CALIFORNIA, CA US","41.7861","-122.0056","1645.9","2013-10","542",,,"29",,,,"76","742",,,"49.7","63.4","36.0"
"USR0000CJUA","JUANITA LAKE CALIFORNIA, CA US","41.7861","-122.0056","1645.9","2013-11","542",,,"17",,,,"65","1398",,,"43.1","54.0","32.3"
"USR0000CJUA","JUANITA LAKE CALIFORNIA, CA US","41.7861","-122.0056","1645.9","2013-12","542",,,"-1",,,,"59","2344",,,"34.5","44.5","24.5"
"USC00041244","BUTTONWILLOW, CA US","35.4028","-119.47","68.6","2013-09","2148",,,"46",,,"0.00","102","5","0.00",,"75.5","90.1","60.9"
"USC00041244","BUTTONWILLOW, CA US","35.4028","-119.47","68.6","2013-11",,,,"35",,,"0.24","78",,"0.42",,"55.5","69.6","41.4"
"USC00041244","BUTTONWILLOW, CA US","35.4028","-119.47","68.6","2013-12",,,,"20",,,"0.06","70",,"0.08",,"45.0","60.0","29.9"
"USR0000CBEN","BENTON CALIFORNIA, CA US","37.8431","-118.4778","1661.2","2013-09","859",,,"28",,,,"94","112",,,"64.1","83.4","44.9"
"USR0000CBEN","BENTON CALIFORNIA, CA US","37.8431","-118.4778","1661.2","2013-10","859",,,"23",,,,"83","558",,,"50.6","69.6","31.6"
"USR0000CBEN","BENTON CALIFORNIA, CA US","37.8431","-118.4778","1661.2","2013-11","859",,,"18",,,,"71","1204",,,"43.5","60.4","26.5"
"USR0000CBEN","BENTON CALIFORNIA, CA US","37.8431","-118.4778","1661.2","2013-12","859",,,"-2",,,,"72","2096",,,"36.2","54.9","17.5"
"USC00044997","LIVERMORE, CA US","37.68194","-121.75139","161.2","2013-09","940",,,"44",,,"0.33","100","13","0.33",,"69.6","83.2","56.0"
"USC00044997","LIVERMORE, CA US","37.68194","-121.75139","161.2","2013-10","946",,,"40",,,"0.00","86","121","0.00",,"61.7","77.3","46.2"
"USC00044997","LIVERMORE, CA US","37.68194","-121.75139","161.2","2013-11","946",,,"35",,,"1.05","79","421","1.30",,"55.0","67.6","42.4"
"USC00044997","LIVERMORE, CA US","37.68194","-121.75139","161.2","2013-12","946",,,"25",,,"0.38","69","1015","0.38",,"45.8","58.5","33.2"
"USC00043669","GROVELAND 2, CA US","37.8444","-120.2258","853.4","2013-09",,,,"33",,,"0.15","94",,"0.15",,"65.7","82.4","49.1"
"USC00043669","GROVELAND 2, CA US","37.8444","-120.2258","853.4","2013-10",,,,"32",,,"0.88","81",,"0.97",,"55.3","71.7","38.9"
"USC00043669","GROVELAND 2, CA US","37.8444","-120.2258","853.4","2013-11",,,,"31",,,"0.92","74",,"1.43",,"48.5","62.1","34.8"
"USC00043669","GROVELAND 2, CA US","37.8444","-120.2258","853.4","2013-12",,,,"19",,,"0.28","68",,"0.29",,"42.0","54.8","29.2"
"USR0000CWOF","WOFFORD HEIGHTS CALIFORNIA, CA US","35.7217","-118.4989","960.1","2013-09","1509",,,"40",,,,"96","45",,,"71.5","85.6","57.3"
"USR0000CWOF","WOFFORD HEIGHTS CALIFORNIA, CA US","35.7217","-118.4989","960.1","2013-10","1525",,,"34",,,,"86","200",,,"60.1","74.2","45.9"
"USR0000CWOF","WOFFORD HEIGHTS CALIFORNIA, CA US","35.7217","-118.4989","960.1","2013-11","1525",,,"35",,,,"79","534",,,"53.9","65.4","42.3"
"USR0000CWOF","WOFFORD HEIGHTS CALIFORNIA, CA US","35.7217","-118.4989","960.1","2013-12","1525",,,"18",,,,"75","1066",,,"47.8","59.8","35.9"
"USR0000CJUN","JUNIPER CREEK CALIFORNIA, CA US","41.3322","-120.4725","1332.6","2013-09","450",,,"27",,,,"91","223",,,"60.0","75.4","44.6"
"USR0000CJUN","JUNIPER CREEK CALIFORNIA, CA US","41.3322","-120.4725","1332.6","2013-10","450",,,"23",,,,"81","776",,,"47.2","64.9","29.5"
"USR0000CJUN","JUNIPER CREEK CALIFORNIA, CA US","41.3322","-120.4725","1332.6","2013-11","450",,,"12",,,,"70","1466",,,"42.0","56.7","27.2"
"USR0000CJUN","JUNIPER CREEK CALIFORNIA, CA US","41.3322","-120.4725","1332.6","2013-12","450",,,"-19",,,,"61","2563",,,"29.6","44.4","14.8"
"USR0000CLYO","LYONS VALLEY CALIFORNIA, CA US","39.1258","-123.0736","975.4","2013-09",,,,"41",,,,"93","154",,,"64.3","72.9","55.6"
"USR0000CLYO","LYONS VALLEY CALIFORNIA, CA US","39.1258","-123.0736","975.4","2013-10",,,,"36",,,,"84","305",,,"61.4","70.4","52.5"
"USR0000CLYO","LYONS VALLEY CALIFORNIA, CA US","39.1258","-123.0736","975.4","2013-11",,,,"34",,,,"72","672",,,"52.8","60.0","45.5"
"USR0000CLYO","LYONS VALLEY CALIFORNIA, CA US","39.1258","-123.0736","975.4","2013-12",,,,"23",,,,"74","1135",,,"50.1","57.3","42.8"
"USR0000CJUL","JULIAN CALIFORNIA, CA US","33.0758","-116.5908","1292.4","2013-09","926",,,"41",,,,"92","57",,,"67.8","80.3","55.3"
"USR0000CJUL","JULIAN CALIFORNIA, CA US","33.0758","-116.5908","1292.4","2013-10","927",,,"34",,,,"78","328",,,"56.3","67.2","45.4"
"USR0000CJUL","JULIAN CALIFORNIA, CA US","33.0758","-116.5908","1292.4","2013-11","927",,,"33",,,,"73","749",,,"51.0","58.7","43.2"
"USR0000CJUL","JULIAN CALIFORNIA, CA US","33.0758","-116.5908","1292.4","2013-12","927",,,"27",,,,"68","1330",,,"46.2","53.1","39.4"
"USR0000CLYT","LYTLE CREEK CALIFORNIA, CA US","34.2339","-117.4803","851.0","2013-09","1304",,,"48",,,,"103","5",,,"74.4","91.1","57.6"
"USR0000CLYT","LYTLE CREEK CALIFORNIA, CA US","34.2339","-117.4803","851.0","2013-10","1364",,,"37",,,,"90","130",,,"62.9","76.9","48.9"
"USR0000CLYT","LYTLE CREEK CALIFORNIA, CA US","34.2339","-117.4803","851.0","2013-11","1388",,,"40",,,,"87","377",,,"57.6","67.8","47.4"
"USR0000CLYT","LYTLE CREEK CALIFORNIA, CA US","34.2339","-117.4803","851.0","2013-12","1390",,,"29",,,,"77","749",,,"53.1","63.0","43.1"
"USC00042574","DUNSMUIR TREATMENT PLANT, CA US","41.1831","-122.28167","661.1","2013-09","626","0","0","37","0","0.0","1.85","96","126","4.31","0.0","63.0","79.9","46.1"
"USC00042574","DUNSMUIR TREATMENT PLANT, CA US","41.1831","-122.28167","661.1","2013-10","626","0","0","30","0","0.0","0.04","83","506","0.07","0.0","52.7","70.1","35.3"
"USC00042574","DUNSMUIR TREATMENT PLANT, CA US","41.1831","-122.28167","661.1","2013-11","626","0","0","24","0","0.0","1.33","72","1073","1.37","0.0","46.1","60.7","31.5"
"USC00042574","DUNSMUIR TREATMENT PLANT, CA US","41.1831","-122.28167","661.1","2013-12","626","7","1","9","6","6.0","0.32","64","1909","0.32","6.0","38.0","51.3","24.7"
"US1CALA0044","TORRANCE 0.7 E, CA US","33.833958","-118.328091","28.0","2013-09",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CALA0044","TORRANCE 0.7 E, CA US","33.833958","-118.328091","28.0","2013-10",,,"0",,,"0.0","0.35",,,"0.35","0.0",,,
"US1CALA0044","TORRANCE 0.7 E, CA US","33.833958","-118.328091","28.0","2013-11",,,"0",,,"0.0","0.35",,,"0.53","0.0",,,
"US1CALA0044","TORRANCE 0.7 E, CA US","33.833958","-118.328091","28.0","2013-12",,,"0",,,"0.0","0.50",,,"0.90","0.0",,,
"US1CABT0016","MAGALIA 2.3 SE, CA US","39.803617","-121.58193","709.3","2013-09",,,"0",,,"0.0","0.95",,,"2.40","0.0",,,
"US1CABT0016","MAGALIA 2.3 SE, CA US","39.803617","-121.58193","709.3","2013-10",,,"0",,,"0.0","0.19",,,"0.65","0.0",,,
"US1CABT0016","MAGALIA 2.3 SE, CA US","39.803617","-121.58193","709.3","2013-11",,,"0",,,"0.0","2.50",,,"3.21","0.0",,,
"US1CABT0016","MAGALIA 2.3 SE, CA US","39.803617","-121.58193","709.3","2013-12",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CALA0043","PASADENA 1.8 E, CA US","34.16192","-118.107335","277.7","2013-11",,,,,,,"0.23",,,"0.33",,,,
"US1CALA0043","PASADENA 1.8 E, CA US","34.16192","-118.107335","277.7","2013-12",,,"0",,,"0.0","0.41",,,"0.52","0.0",,,
"US1CABT0017","CHICO 5.5 NW, CA US","39.79986111","-121.8914722","58.2","2013-09",,,,,,,"0.43",,,"0.63",,,,
"US1CABT0017","CHICO 5.5 NW, CA US","39.79986111","-121.8914722","58.2","2013-10",,,,,,,"0.05",,,"0.08",,,,
"US1CABT0017","CHICO 5.5 NW, CA US","39.79986111","-121.8914722","58.2","2013-11",,,"0",,,"0.0","0.76",,,"1.09","0.0",,,
"US1CABT0017","CHICO 5.5 NW, CA US","39.79986111","-121.8914722","58.2","2013-12",,,"0",,,"0.0","0.19",,,"0.19","0.0",,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-09",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-10",,,"0",,,"0.0","0.88",,,"0.94","0.0",,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-11",,,"0",,,"0.0","0.46",,,"0.94","0.0",,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-12",,,"0",,,"0.0","0.61",,,"0.73","0.0",,,
"US1CABT0018","GRIDLEY 0.4 NNE, CA US","39.3691329956055","-121.692573547363","26.2","2013-09",,,"0",,,"0.0","0.89",,,"0.94","0.0",,,
"US1CABT0018","GRIDLEY 0.4 NNE, CA US","39.3691329956055","-121.692573547363","26.2","2013-10",,,"0",,,"0.0","0.10",,,"0.11","0.0",,,
"US1CABT0018","GRIDLEY 0.4 NNE, CA US","39.3691329956055","-121.692573547363","26.2","2013-11",,,"0",,,"0.0","0.81",,,"1.23","0.0",,,
"US1CABT0018","GRIDLEY 0.4 NNE, CA US","39.3691329956055","-121.692573547363","26.2","2013-12",,,"0",,,"0.0","0.35",,,"0.35","0.0",,,
"US1CABT0019","CHICO 0.2 ESE, CA US","39.7525462","-121.8027759","78.3","2013-09",,,"0",,,"0.0","1.06",,,"1.45","0.0",,,
"US1CABT0019","CHICO 0.2 ESE, CA US","39.7525462","-121.8027759","78.3","2013-10",,,"0",,,"0.0","0.02",,,"0.02","0.0",,,
"US1CABT0019","CHICO 0.2 ESE, CA US","39.7525462","-121.8027759","78.3","2013-11",,,"0",,,"0.0","0.86",,,"1.19","0.0",,,
"US1CABT0019","CHICO 0.2 ESE, CA US","39.7525462","-121.8027759","78.3","2013-12",,,"0",,,"0.0","0.22",,,"0.22","0.0",,,
"USR0000CSEC","SECRET TOWN CALIFORNIA, CA US","39.1836","-120.8847","861.4","2013-09","1040",,,"41",,,,"97","68",,,"67.3","81.1","53.4"
"USR0000CSEC","SECRET TOWN CALIFORNIA, CA US","39.1836","-120.8847","861.4","2013-10","1050",,,"35",,,,"85","236",,,"59.9","74.4","45.4"
"USR0000CSEC","SECRET TOWN CALIFORNIA, CA US","39.1836","-120.8847","861.4","2013-11","1050",,,"31",,,,"78","595",,,"53.0","65.8","40.3"
"USR0000CSEC","SECRET TOWN CALIFORNIA, CA US","39.1836","-120.8847","861.4","2013-12","1050",,,"16",,,,"73","1154",,,"47.0","60.1","33.8"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","2013-09","387",,,"41",,,"0.24","96","77","0.48",,"66.0","82.0","50.0"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","2013-10","391",,,"34",,,"0.00","87","258","0.00",,"59.3","77.6","40.9"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","2013-11","391",,,"30",,,"0.74","80","582","1.07",,"54.2","69.6","38.8"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","2013-12",,,,"19",,,"0.41",,,"0.41",,,,"28.3"
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","2013-09",,"0","0",,"0","0.0","0.43",,,"1.05","0.0",,,
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","2013-10",,"0","0",,"0","0.0","0.52",,,"1.23","0.0",,,
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","2013-11",,"0","0",,"0","0.0","0.81",,,"1.25","0.0",,,
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","2013-12",,"10","2",,"4","3.5","0.25",,,"0.42","4.5",,,
"USC00042346","DELANO, CA US","35.7683","-119.26","92.0","2013-09",,,,"48",,,"0.00","101","11","0.00",,"75.2","89.0","61.3"
"USC00042346","DELANO, CA US","35.7683","-119.26","92.0","2013-10",,,,"42",,,"0.08","87","73","0.08",,"63.6","78.3","48.8"
"USC00042346","DELANO, CA US","35.7683","-119.26","92.0","2013-11",,,,"39",,,"0.38","78",,"0.73",,"55.9","68.3","43.5"
"USC00042346","DELANO, CA US","35.7683","-119.26","92.0","2013-12",,,,"21",,,"0.08","71",,"0.08",,"45.3","58.4","32.2"
"USC00040161","ALTURAS, CA US","41.4901","-120.5437","1334.4","2013-09",,,,,,,"0.24",,,"0.47",,,,
"USC00040161","ALTURAS, CA US","41.4901","-120.5437","1334.4","2013-10",,,,,,,"0.01",,,"0.01",,,,
"USC00040161","ALTURAS, CA US","41.4901","-120.5437","1334.4","2013-11",,,,,,,"0.11",,,"0.18",,,,
"USC00040161","ALTURAS, CA US","41.4901","-120.5437","1334.4","2013-12",,,,,,,"0.09",,,"0.09",,,,
"USC00041018","BOWMAN DAM, CA US","39.4539","-120.6556","1641.3","2013-09",,"0","0",,"0","0.0","1.85",,,"3.50","0.0",,,
"USC00041018","BOWMAN DAM, CA US","39.4539","-120.6556","1641.3","2013-10",,"2","2",,"2","4.0","0.86",,,"1.15","6.0",,,
"USC00041018","BOWMAN DAM, CA US","39.4539","-120.6556","1641.3","2013-11",,"0","0",,"0","0.0","1.45",,,"1.82","0.0",,,
"USC00046946","PIT RIVER PH 5, CA US","40.9869","-121.9772","444.4","2013-10",,"0","0",,"0","0.0","0.05",,,"0.11","0.0",,,
"USC00046946","PIT RIVER PH 5, CA US","40.9869","-121.9772","444.4","2013-11",,"0","0",,"0","0.0","1.00",,,"2.00","0.0",,,
"USC00046946","PIT RIVER PH 5, CA US","40.9869","-121.9772","444.4","2013-12",,"2","1",,"5","5.4","0.36",,,"0.41","5.4",,,
"USC00046940","PIRU 2 ESE, CA US","34.4061","-118.7569","217.0","2013-09",,,,,,,"0.00",,,"0.00",,,,
"USC00046940","PIRU 2 ESE, CA US","34.4061","-118.7569","217.0","2013-10",,,,,,,"0.04",,,"0.04",,,,
"USC00046940","PIRU 2 ESE, CA US","34.4061","-118.7569","217.0","2013-11",,,,,,,"0.83",,,"0.87",,,,
"USC00046940","PIRU 2 ESE, CA US","34.4061","-118.7569","217.0","2013-12",,,,,,,"0.18",,,"0.21",,,,
"USC00041253","CACHUMA LAKE, CA US","34.58223","-119.98159","240.5","2013-09","644",,,"35",,,"0.00","103","21","0.00",,"68.6","91.3","46.0"
"USC00041253","CACHUMA LAKE, CA US","34.58223","-119.98159","240.5","2013-10","658",,,"32",,,"0.24","98","184","0.34",,"60.2","82.0","38.4"
"USC00041253","CACHUMA LAKE, CA US","34.58223","-119.98159","240.5","2013-11","658",,,"32",,,"0.66","90","436","1.15",,"56.6","76.1","37.1"
"USC00041253","CACHUMA LAKE, CA US","34.58223","-119.98159","240.5","2013-12","658",,,"17",,,"0.12","85","890","0.18",,"50.4","71.1","29.6"
"US1CALA0014","CANYON COUNTRY 2.6 E, CA US","34.4268","-118.4275","492.9","2013-09",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CALA0014","CANYON COUNTRY 2.6 E, CA US","34.4268","-118.4275","492.9","2013-10",,,"0",,,"0.0","0.14",,,"0.17","0.0",,,
"US1CALA0014","CANYON COUNTRY 2.6 E, CA US","34.4268","-118.4275","492.9","2013-11",,,,,,,"0.40",,,"0.53",,,,
"US1CALA0014","CANYON COUNTRY 2.6 E, CA US","34.4268","-118.4275","492.9","2013-12",,,"0",,,"0.0","0.30",,,"0.32","0.0",,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","33.819239","-118.377093","35.7","2013-09",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","33.819239","-118.377093","35.7","2013-10",,,"0",,,"0.0","0.12",,,"0.13","0.0",,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","33.819239","-118.377093","35.7","2013-11",,,"0",,,"0.0","0.60",,,"0.98","0.0",,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","33.819239","-118.377093","35.7","2013-12",,,"0",,,"0.0","0.32",,,"0.42","0.0",,,
"USR0000CUHL","UHL HOT SPRINGS, CA US","35.8889","-118.6333","1133.9","2013-09","1203",,,"37",,,,"95","60",,,"69.0","84.1","53.9"
"USR0000CUHL","UHL HOT SPRINGS, CA US","35.8889","-118.6333","1133.9","2013-10","1207",,,"34",,,,"82","276",,,"58.2","72.5","43.9"
"USR0000CUHL","UHL HOT SPRINGS, CA US","35.8889","-118.6333","1133.9","2013-11","1207",,,"33",,,,"78","647",,,"52.6","64.9","40.3"
"USR0000CUHL","UHL HOT SPRINGS, CA US","35.8889","-118.6333","1133.9","2013-12","1207",,,"17",,,,"78","1210",,,"46.8","59.8","33.9"
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2013-09",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2013-10",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2013-11",,,"0",,,"0.0","0.33",,,"0.46","0.0",,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2013-12",,,"0",,,"0.0","0.19",,,"0.37","0.0",,,
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2013-09","1722",,,"56",,,"0.03","102","0","0.03",,"78.1","90.6","65.6"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2013-10","1865",,,"49",,,"0.14","93","17","0.17",,"69.1","81.8","56.4"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2013-11","1934",,,"47",,,"0.71","94","92","1.08",,"64.8","75.5","54.0"
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2013-12","1951",,,"37",,,"0.45","85","293","0.94",,"59.1","70.9","47.3"
"USC00040176","AMBOY, CA US","34.5591","-115.7441","197.5","2013-09",,,,"56",,,"0.25","111","0","0.32",,"87.9","102.5","73.2"
"USC00040176","AMBOY, CA US","34.5591","-115.7441","197.5","2013-10",,,,"41",,,"0.03","97","19","0.03",,"70.0","87.5","52.5"
"USC00040176","AMBOY, CA US","34.5591","-115.7441","197.5","2013-11",,,,"35",,,"0.00","87","127","0.00",,"61.0","76.4","45.7"
"USC00040176","AMBOY, CA US","34.5591","-115.7441","197.5","2013-12",,,,,,,"0.11","78",,"0.11",,,"66.6",
"USC00044534","KETTLEMAN CITY, CA US","36.0067","-119.96","73.2","2013-09","2139",,,"47",,,"0.00","101","8","0.00",,"74.8","90.0","59.6"
"USC00044534","KETTLEMAN CITY, CA US","36.0067","-119.96","73.2","2013-10","2177",,,"42",,,"0.00","89","78","0.00",,"63.9","79.6","48.3"
"USC00044534","KETTLEMAN CITY, CA US","36.0067","-119.96","73.2","2013-11","2177",,,"34",,,"0.08","78","357","0.13",,"55.7","69.3","42.1"
"USC00044534","KETTLEMAN CITY, CA US","36.0067","-119.96","73.2","2013-12","2177",,,"19",,,"0.07","71","988","0.07",,"44.7","59.4","29.9"
"USC00045866","MORRO BAY FIRE DEPARTMENT, CA US","35.367","-120.8447","36.0","2013-09","127",,,"48",,,"0.00","86","56","0.00",,"65.0","75.1","55.0"
"USC00045866","MORRO BAY FIRE DEPARTMENT, CA US","35.367","-120.8447","36.0","2013-10","162",,,"47",,,"0.40","91","173","0.65",,"62.3","72.0","52.7"
"USC00045866","MORRO BAY FIRE DEPARTMENT, CA US","35.367","-120.8447","36.0","2013-11","164",,,"44",,,"0.20","82","330","0.28",,"59.8","70.1","49.6"
"USC00045866","MORRO BAY FIRE DEPARTMENT, CA US","35.367","-120.8447","36.0","2013-12","167",,,"31",,,"0.10","79","661","0.10",,"54.4","65.3","43.6"
