"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"US1CASR0029","RIALTO 2.1 N, CA US","34.144242","-117.381028","451.7","2013-07",,,"0",,,"0.0","0.03",,,"0.05","0.0",,,
"US1CASR0029","RIALTO 2.1 N, CA US","34.144242","-117.381028","451.7","2013-08",,,"0",,,"0.0","0.19",,,"0.21","0.0",,,
"USR0000CMRK","MARKLEEVILLE CALIFORNIA, CA US","38.6833","-119.7667","1676.7","2013-05","0",,,"26",,,,"82","5575",,,"52.4","68.1","36.8"
"USR0000CMRK","MARKLEEVILLE CALIFORNIA, CA US","38.6833","-119.7667","1676.7","2013-06","76",,,"32",,,,"96","5684",,,"63.9","81.4","46.3"
"USR0000CMRK","MARKLEEVILLE CALIFORNIA, CA US","38.6833","-119.7667","1676.7","2013-07","254",,,"45",,,,"100","0",,,"70.8","88.7","52.8"
"USR0000CMRK","MARKLEEVILLE CALIFORNIA, CA US","38.6833","-119.7667","1676.7","2013-08","315",,,"38",,,,"93","47",,,"65.4","83.1","47.7"
"USR0000CEAG","EAGLE PEAK CALIFORNIA, CA US","39.9278","-122.6569","1131.7","2013-05","68",,,"36",,,,"84","3556",,,"60.9","69.6","52.1"
"USR0000CEAG","EAGLE PEAK CALIFORNIA, CA US","39.9278","-122.6569","1131.7","2013-06","294",,,"47",,,,"97","3611",,,"70.7","79.8","61.5"
"USR0000CEAG","EAGLE PEAK CALIFORNIA, CA US","39.9278","-122.6569","1131.7","2013-07","718",,,"60",,,,"102","0",,,"78.7","87.6","69.8"
"USR0000CEAG","EAGLE PEAK CALIFORNIA, CA US","39.9278","-122.6569","1131.7","2013-08","969",,,"56",,,,"96","0",,,"73.1","81.4","64.7"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2013-05","131",,,"56",,,"0.29","96","978","0.54",,"68.3","76.7","60.0"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2013-06","285",,,"60",,,"0.00","88","978","0.00",,"70.1","77.6","62.7"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2013-07","540",,,"62",,,"0.05","93","0","0.06",,"73.2","81.5","65.0"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2013-08","819",,,"60",,,"0.00","95","0","0.00",,"74.0","83.7","64.4"
"USC00044374","JESS VALLEY, CA US","41.2683","-120.2947","1645.9","2013-05",,,,,,,"1.01",,,"3.24",,,,
"USC00044374","JESS VALLEY, CA US","41.2683","-120.2947","1645.9","2013-06",,,,"29",,,"1.03","92",,"1.96",,"57.5","74.2","40.8"
"USC00044374","JESS VALLEY, CA US","41.2683","-120.2947","1645.9","2013-07",,,,"44",,,"0.09","96","7","0.16",,"68.9","88.5","49.3"
"USC00044374","JESS VALLEY, CA US","41.2683","-120.2947","1645.9","2013-08",,,,"39",,,"0.73","95","84","1.23",,"63.5","81.9","45.2"
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2013-05",,,,"47",,,"0.02","90",,"0.02",,"63.6","75.5","51.8"
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2013-06",,,,"50",,,"0.33","99",,"0.43",,"67.6","79.7","55.5"
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2013-07",,,,"50",,,"0.00","98","20","0.00",,"67.9","81.2","54.5"
"USC00047880","SAN RAFAEL CIVIC CENTER, CA US","37.9983","-122.5372","36.6","2013-08",,,,"52",,,"0.00","95","25","0.00",,"69.1","81.4","56.8"
"USC00042198","CRYSTAL LAKE FC238C, CA US","34.3175","-117.8419","1629.2","2013-05",,,,,,,"1.29",,,"1.95",,,,
"USC00042198","CRYSTAL LAKE FC238C, CA US","34.3175","-117.8419","1629.2","2013-06",,,,,,,"0.00",,,"0.00",,,,
"USC00042198","CRYSTAL LAKE FC238C, CA US","34.3175","-117.8419","1629.2","2013-07",,,,,,,"0.04",,,"0.08",,,,
"USC00042198","CRYSTAL LAKE FC238C, CA US","34.3175","-117.8419","1629.2","2013-08",,,,,,,"0.43",,,"0.51",,,,
"USC00047643","SAINT HELENA, CA US","38.5066","-122.4713","68.6","2013-05","159",,,"45",,,"0.00","94",,"0.00",,"67.2","81.8","52.5"
"USC00047643","SAINT HELENA, CA US","38.5066","-122.4713","68.6","2013-06","350",,,"49",,,"0.80","103",,"0.97",,"71.1","86.8","55.3"
"USC00047643","SAINT HELENA, CA US","38.5066","-122.4713","68.6","2013-07","577",,,"52",,,"0.00","99","0","0.00",,"72.3","88.5","56.2"
"USC00047643","SAINT HELENA, CA US","38.5066","-122.4713","68.6","2013-08","778",,,"51",,,"0.00","99","0","0.00",,"71.9","87.5","56.3"
"US1CAHM0009","MCKINLEYVILLE 2.3 NE, CA US","40.9778","-124.086","82.3","2013-05",,,,,,,"0.64",,,"2.68",,,,
"US1CAHM0009","MCKINLEYVILLE 2.3 NE, CA US","40.9778","-124.086","82.3","2013-06",,,,,,,"0.50",,,"1.15",,,,
"US1CAHM0009","MCKINLEYVILLE 2.3 NE, CA US","40.9778","-124.086","82.3","2013-07",,,"0",,,"0.0","0.02",,,"0.03","0.0",,,
"US1CAHM0009","MCKINLEYVILLE 2.3 NE, CA US","40.9778","-124.086","82.3","2013-08",,,,,,,"0.03",,,"0.13",,,,
"US1CAMD0022","LAYTONVILLE 9.8 NNW, CA US","39.814","-123.5343","633.4","2013-05",,,,,,,"0.43",,,"0.92",,,,
"US1CAMD0022","LAYTONVILLE 9.8 NNW, CA US","39.814","-123.5343","633.4","2013-06",,,"0",,,"0.0","0.93",,,"1.95","0.0",,,
"US1CAMD0022","LAYTONVILLE 9.8 NNW, CA US","39.814","-123.5343","633.4","2013-07",,,"0",,,"0.0","0.03",,,"0.03","0.0",,,
"US1CAMD0022","LAYTONVILLE 9.8 NNW, CA US","39.814","-123.5343","633.4","2013-08",,,"0",,,"0.0","0.03",,,"0.03","0.0",,,
"US1CAMD0021","ALBION 4.0 SE, CA US","39.1878","-123.7096","193.9","2013-05",,,,,,,"0.63",,,"0.88",,,,
"US1CAMD0021","ALBION 4.0 SE, CA US","39.1878","-123.7096","193.9","2013-07",,,"0",,,"0.0","0.07",,,"0.09","0.0",,,
"US1CAMD0021","ALBION 4.0 SE, CA US","39.1878","-123.7096","193.9","2013-08",,,"0",,,"0.0","0.03",,,"0.05","0.0",,,
"US1CAHM0005","MCKINLEYVILLE 7.3 ESE, CA US","40.896186","-123.998374","111.6","2013-05",,,,,,,"0.62",,,"2.51",,,,
"US1CAHM0005","MCKINLEYVILLE 7.3 ESE, CA US","40.896186","-123.998374","111.6","2013-07",,,"0",,,"0.0","0.01",,,"0.02","0.0",,,
"US1CAHM0005","MCKINLEYVILLE 7.3 ESE, CA US","40.896186","-123.998374","111.6","2013-08",,,,,,,"0.02",,,"0.02",,,,
"US1CAHM0004","MCKINLEYVILLE 2.7 SE, CA US","40.9231","-124.084","99.1","2013-05",,,,,,,"0.57",,,"2.24",,,,
"US1CAHM0004","MCKINLEYVILLE 2.7 SE, CA US","40.9231","-124.084","99.1","2013-06",,,,,,,"0.34",,,"0.76",,,,
"US1CAHM0004","MCKINLEYVILLE 2.7 SE, CA US","40.9231","-124.084","99.1","2013-07",,,,,,,"0.01",,,"0.04",,,,
"US1CAHM0004","MCKINLEYVILLE 2.7 SE, CA US","40.9231","-124.084","99.1","2013-08",,,,,,,"0.02",,,"0.07",,,,
"US1CAHM0007","HONEYDEW 3.1 WNW, CA US","40.25161","-124.18226","96.3","2013-05",,,,,,,"0.49",,,"1.33",,,,
"US1CAHM0006","TRINIDAD 1.5 NNW, CA US","41.078333","-124.151667","61.3","2013-06",,,,,,,"0.66",,,"1.28",,,,
"US1CAHM0001","ARCATA 1.1 NE, CA US","40.880915","-124.06924","128.0","2013-05",,,,,,,"0.31",,,"2.16",,,,
"US1CAHM0001","ARCATA 1.1 NE, CA US","40.880915","-124.06924","128.0","2013-06",,,,,,,"0.30",,,"0.55",,,,
"US1CAHM0001","ARCATA 1.1 NE, CA US","40.880915","-124.06924","128.0","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAHM0001","ARCATA 1.1 NE, CA US","40.880915","-124.06924","128.0","2013-08",,,"0",,,"0.0","0.04",,,"0.07","0.0",,,
"USR0000CMOU","MOUNTAIN REST CALIFORNIA, CA US","37.0544","-119.3711","1249.7","2013-05","69",,,"42",,,,"86","3279",,,"62.1","72.1","52.1"
"USR0000CMOU","MOUNTAIN REST CALIFORNIA, CA US","37.0544","-119.3711","1249.7","2013-06","312",,,"50",,,,"99","3287",,,"72.8","83.4","62.2"
"USR0000CMOU","MOUNTAIN REST CALIFORNIA, CA US","37.0544","-119.3711","1249.7","2013-07","792",,,"64",,,,"98","0",,,"80.5","91.1","69.9"
"USR0000CMOU","MOUNTAIN REST CALIFORNIA, CA US","37.0544","-119.3711","1249.7","2013-08","1139",,,"58",,,,"96","0",,,"76.2","86.8","65.6"
"US1CAHM0003","ORICK 5.9 SSW, CA US","41.208407","-124.102709","172.8","2013-05",,"0","0",,"0","0.0","0.64",,,"2.57","0.0",,,
"US1CAHM0003","ORICK 5.9 SSW, CA US","41.208407","-124.102709","172.8","2013-06",,"0","0",,"0","0.0","0.40",,,"1.30","0.0",,,
"US1CAHM0003","ORICK 5.9 SSW, CA US","41.208407","-124.102709","172.8","2013-07",,"0","0",,"0","0.0","0.00",,,"0.00","0.0",,,
"US1CAHM0003","ORICK 5.9 SSW, CA US","41.208407","-124.102709","172.8","2013-08",,"0","0",,"0","0.0","0.04",,,"0.11","0.0",,,
"US1CAHM0002","BAYSIDE 1.8 SE, CA US","40.8248","-124.0382","23.5","2013-05",,,,,,,"0.53",,,"2.42",,,,
"US1CAHM0002","BAYSIDE 1.8 SE, CA US","40.8248","-124.0382","23.5","2013-06",,,,,,,"0.35",,,"1.06",,,,
"US1CAHM0002","BAYSIDE 1.8 SE, CA US","40.8248","-124.0382","23.5","2013-07",,,"0",,,"0.0","0.02",,,"0.02","0.0",,,
"US1CAHM0002","BAYSIDE 1.8 SE, CA US","40.8248","-124.0382","23.5","2013-08",,,"0",,,"0.0","0.04",,,"0.11","0.0",,,
"USC00046328","OAK KNOLL W. C., CA US","41.8391","-122.8502","603.5","2013-05",,"0","0",,"0","0.0","0.38",,,"0.81","0.0",,,
"USC00046328","OAK KNOLL W. C., CA US","41.8391","-122.8502","603.5","2013-06",,"0","0",,"0","0.0","0.05",,,"0.11","0.0",,,
"USC00046328","OAK KNOLL W. C., CA US","41.8391","-122.8502","603.5","2013-07",,"0","0",,"0","0.0","0.00",,,"0.00","0.0",,,
"USC00046328","OAK KNOLL W. C., CA US","41.8391","-122.8502","603.5","2013-08",,"0","0",,"0","0.0","0.10",,,"0.39","0.0",,,
"USR0000CVAY","VALYERMO CALIFORNIA, CA US","34.4456","-117.8511","1152.1","2013-05","89",,,"37",,,,"94","3051",,,"64.4","80.0","48.8"
"USR0000CVAY","VALYERMO CALIFORNIA, CA US","34.4456","-117.8511","1152.1","2013-06","381",,,"46",,,,"106","3051",,,"74.7","93.0","56.5"
"USR0000CVAY","VALYERMO CALIFORNIA, CA US","34.4456","-117.8511","1152.1","2013-07","863",,,"53",,,,"104","0",,,"80.5","95.9","65.2"
"USR0000CVAY","VALYERMO CALIFORNIA, CA US","34.4456","-117.8511","1152.1","2013-08","1200",,,"48",,,,"99","0",,,"75.9","92.9","58.9"
"USR0000CVAN","VAN BREMMER CALIFORNIA, CA US","41.6431","-121.7939","1502.1","2013-05","4",,,"21",,,,"80","5587",,,"52.8","67.9","37.8"
"USR0000CVAN","VAN BREMMER CALIFORNIA, CA US","41.6431","-121.7939","1502.1","2013-06","90",,,"32",,,,"96","5756",,,"62.2","77.9","46.6"
"USR0000CVAN","VAN BREMMER CALIFORNIA, CA US","41.6431","-121.7939","1502.1","2013-07","361",,,"49",,,,"101","0",,,"73.7","89.3","58.1"
"USR0000CVAN","VAN BREMMER CALIFORNIA, CA US","41.6431","-121.7939","1502.1","2013-08","464",,,"38",,,,"93","22",,,"67.6","82.5","52.7"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2013-05","110",,,"46",,,,"98","1702",,,"65.7","78.6","52.8"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2013-06","254",,,"50",,,,"101","1702",,,"69.8","83.8","55.8"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2013-07","523",,,"54",,,,"96","0",,,"73.7","87.2","60.2"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2013-08","816",,,"49",,,,"96","0",,,"74.4","89.3","59.6"
"USC00047414","RICHMOND, CA US","37.9191","-122.3772","6.1","2013-05","24",,,"49",,,"0.02","86",,"0.03",,"62.2","71.4","53.1"
"USC00047414","RICHMOND, CA US","37.9191","-122.3772","6.1","2013-07",,,,"52",,,"0.00","78","108","0.00",,"61.9","68.4","55.4"
"USC00045233","MADERA, CA US","36.9539","-120.0378","82.3","2013-05",,,,"32",,,"0.06","93",,"0.06",,"65.3","81.5","49.0"
"USC00045233","MADERA, CA US","36.9539","-120.0378","82.3","2013-06",,,,"54",,,"0.00","106",,"0.00",,"77.5","92.4","62.7"
"USC00045233","MADERA, CA US","36.9539","-120.0378","82.3","2013-07",,,,,,,"0.00",,,"0.00",,,,
"USC00045233","MADERA, CA US","36.9539","-120.0378","82.3","2013-08",,,,"55",,,"0.00","104",,"0.00",,"78.5","94.2","62.9"
"USS0019L44S","HORSE MEADOW, CA US","38.84","-119.89","2608.2","2013-05","0","4",,"24","5",,"1.40","64","7611","2.00",,"43.8","53.1","34.6"
"USS0019L44S","HORSE MEADOW, CA US","38.84","-119.89","2608.2","2013-06","2","0",,"32","0",,"0.20","78","7940","0.40",,"54.1","64.6","43.6"
"USS0019L44S","HORSE MEADOW, CA US","38.84","-119.89","2608.2","2013-07","17","0",,"45","0",,"0.40","81","132","1.10",,"61.2","71.9","50.6"
"USS0019L44S","HORSE MEADOW, CA US","38.84","-119.89","2608.2","2013-08","17","0",,"41","0",,"0.10","73","365","0.20",,"57.5","67.6","47.4"
"US1CAPC0024","APPLEGATE 0.5 SE, CA US","38.996224","-120.985965","604.4","2013-05",,,,,,,"0.52",,,"1.04",,,,
"US1CAPC0024","APPLEGATE 0.5 SE, CA US","38.996224","-120.985965","604.4","2013-06",,,"0",,,"0.0","1.25",,,"1.72","0.0",,,
"US1CAPC0024","APPLEGATE 0.5 SE, CA US","38.996224","-120.985965","604.4","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAPC0024","APPLEGATE 0.5 SE, CA US","38.996224","-120.985965","604.4","2013-08",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"USC00048758","TAHOE CITY, CA US","39.1678","-120.1428","1898.9","2013-05","0",,"0","26",,"0.0","0.92","75","6912","1.99","0.0","47.3","60.3","34.4"
"USC00048758","TAHOE CITY, CA US","39.1678","-120.1428","1898.9","2013-06","7",,"0","31",,"0.0","0.35","85","7154","0.84","0.0","57.2","72.0","42.4"
"USC00048758","TAHOE CITY, CA US","39.1678","-120.1428","1898.9","2013-07","62","0","0","40","0","0.0","0.16","90","34","0.18","0.0","65.7","82.1","49.3"
"USC00048758","TAHOE CITY, CA US","39.1678","-120.1428","1898.9","2013-08","71",,"0","38",,"0.0","0.10","86","162","0.10","0.0","61.2","77.5","44.8"
"USC00047668","SALINAS NUMBER 2, CA US","36.6594","-121.6663","13.7","2013-05","7",,,"40",,,"0.00","88",,"0.00",,"59.9","71.0","48.8"
"USC00047668","SALINAS NUMBER 2, CA US","36.6594","-121.6663","13.7","2013-07",,,,"52",,,"0.00","78","83","0.00",,"62.5","70.5","54.4"
"USC00047668","SALINAS NUMBER 2, CA US","36.6594","-121.6663","13.7","2013-08",,,,"50",,,"0.04","82","144","0.07",,"63.7","72.9","54.4"
"USC00048999","TRACY CARBONA, CA US","37.6819","-121.3466","41.1","2013-05",,,,"42",,,"0.00","93",,"0.00",,"66.6","81.5","51.7"
"USC00048999","TRACY CARBONA, CA US","37.6819","-121.3466","41.1","2013-06",,,,"51",,,"0.06","103",,"0.11",,"73.1","88.7","57.6"
"USC00048999","TRACY CARBONA, CA US","37.6819","-121.3466","41.1","2013-07",,,,"50",,,"0.00","107","0","0.00",,"76.0","93.7","58.3"
"USC00048999","TRACY CARBONA, CA US","37.6819","-121.3466","41.1","2013-08",,,,"50",,,"0.00","100","0","0.00",,"72.1","89.5","54.8"
"US1CAPC0021","ROSEVILLE 2.4 SE, CA US","38.7399","-121.2575","47.5","2013-05",,,,,,,"0.11",,,"0.22",,,,
"US1CAPC0021","ROSEVILLE 2.4 SE, CA US","38.7399","-121.2575","47.5","2013-06",,,"0",,,"0.0","0.36",,,"0.55","0.0",,,
"US1CAPC0021","ROSEVILLE 2.4 SE, CA US","38.7399","-121.2575","47.5","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAPC0021","ROSEVILLE 2.4 SE, CA US","38.7399","-121.2575","47.5","2013-08",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"USR0000CBZE","BRAZIE RANCH CALIFORNIA, CA US","41.6853","-122.5942","914.4","2013-05","31",,,"31",,,,"89","4539",,,"60.1","73.8","46.4"
"USR0000CBZE","BRAZIE RANCH CALIFORNIA, CA US","41.6853","-122.5942","914.4","2013-06","205",,,"42",,,,"101","4602",,,"68.7","83.3","54.0"
"USR0000CBZE","BRAZIE RANCH CALIFORNIA, CA US","41.6853","-122.5942","914.4","2013-07","673",,,"57",,,,"105","0",,,"80.1","95.9","64.3"
"USR0000CBZE","BRAZIE RANCH CALIFORNIA, CA US","41.6853","-122.5942","914.4","2013-08","938",,,"50",,,,"98","1",,,"74.0","88.7","59.4"
"USC00044394","JOHNSON VALLEY, CA US","34.3591","-116.5378","965.3","2013-05","222","0","0","45","0","0.0","0.00","96","2488","0.00","0.0","69.5","83.6","55.5"
"USC00044394","JOHNSON VALLEY, CA US","34.3591","-116.5378","965.3","2013-06","674","0","0","58","0","0.0","0.00","106","2488","0.00","0.0","80.1","95.3","64.8"
"USC00044394","JOHNSON VALLEY, CA US","34.3591","-116.5378","965.3","2013-07","1296","0","0","65","0","0.0","0.11","109","0","0.25","0.0","85.1","97.5","72.6"
"USC00044394","JOHNSON VALLEY, CA US","34.3591","-116.5378","965.3","2013-08","1776","0","0","59","0","0.0","0.29","102","0","0.49","0.0","80.5","93.8","67.1"
"US1CASA0036","SACRAMENTO 4.7 SW, CA US","38.512077331543","-121.52042388916","2.4","2013-05",,,"0",,,"0.0","0.20",,,"0.29","0.0",,,
"US1CASA0036","SACRAMENTO 4.7 SW, CA US","38.512077331543","-121.52042388916","2.4","2013-06",,,"0",,,"0.0","0.18",,,"0.23","0.0",,,
"US1CASA0036","SACRAMENTO 4.7 SW, CA US","38.512077331543","-121.52042388916","2.4","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CASA0036","SACRAMENTO 4.7 SW, CA US","38.512077331543","-121.52042388916","2.4","2013-08",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CASA0039","FAIR OAKS 1.9 N, CA US","38.676197","-121.251808","60.7","2013-05",,,"0",,,"0.0","0.04",,,"0.04","0.0",,,
"US1CASA0039","FAIR OAKS 1.9 N, CA US","38.676197","-121.251808","60.7","2013-06",,,"0",,,"0.0","0.54",,,"0.61","0.0",,,
"US1CASA0039","FAIR OAKS 1.9 N, CA US","38.676197","-121.251808","60.7","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CASA0039","FAIR OAKS 1.9 N, CA US","38.676197","-121.251808","60.7","2013-08",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"USR0000CMOD","MODOC NWR CALIFORNIA, CA US","41.4589","-120.3536","1335.0","2013-05","1",,,"26",,,,"84","6187",,,"55.8","67.8","43.7"
"USR0000CMOD","MODOC NWR CALIFORNIA, CA US","41.4589","-120.3536","1335.0","2013-06","136",,,"42",,,,"102","6254",,,"67.3","80.0","54.6"
"USR0000CMOD","MODOC NWR CALIFORNIA, CA US","41.4589","-120.3536","1335.0","2013-07","542",,,"50",,,,"103","0",,,"78.4","92.8","64.0"
"USR0000CMOD","MODOC NWR CALIFORNIA, CA US","41.4589","-120.3536","1335.0","2013-08","772",,,"51",,,,"98","3",,,"73.7","85.9","61.5"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","34.2066","-119.1375","15.8","2013-05","39",,,"50",,,"0.07","92","1681","0.07",,"63.5","72.8","54.2"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","34.2066","-119.1375","15.8","2013-06","84",,,"53",,,"0.02","86","1698","0.02",,"65.9","73.5","58.4"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","34.2066","-119.1375","15.8","2013-07","151",,,"54",,,"0.01","81","5","0.01",,"67.0","73.8","60.2"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","34.2066","-119.1375","15.8","2013-08","218",,,"54",,,"0.00","88","9","0.00",,"67.0","74.6","59.5"
"USC00046336","OAKLAND MUSEUM, CA US","37.7983","-122.2642","9.1","2013-05","47",,,"50",,,"0.04","90","2117","0.04",,"62.4","71.2","53.6"
"USC00046336","OAKLAND MUSEUM, CA US","37.7983","-122.2642","9.1","2013-06","93",,,"52",,,"0.19","85","2171","0.22",,"64.7","73.5","56.0"
"USC00046336","OAKLAND MUSEUM, CA US","37.7983","-122.2642","9.1","2013-07","117",,,"53",,,"0.00","84","69","0.00",,"63.6","71.0","56.1"
"USC00046336","OAKLAND MUSEUM, CA US","37.7983","-122.2642","9.1","2013-08","166",,,"54",,,"0.00","84","105","0.00",,"65.4","72.8","58.0"
"US1CASA0030","LA RIVIERA 1.0 NE, CA US","38.575267","-121.340006","19.5","2013-05",,,,,,,"0.09",,,"0.20",,,,
"US1CASA0030","LA RIVIERA 1.0 NE, CA US","38.575267","-121.340006","19.5","2013-06",,,"0",,,"0.0","0.20",,,"0.30","0.0",,,
"US1CASA0030","LA RIVIERA 1.0 NE, CA US","38.575267","-121.340006","19.5","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CASA0030","LA RIVIERA 1.0 NE, CA US","38.575267","-121.340006","19.5","2013-08",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"USR0000CGAS","GASQUET CALIFORNIA, CA US","41.8458","-123.9792","152.4","2013-05","31",,,"39",,,,"96","3605",,,"59.8","73.0","46.7"
"USR0000CGAS","GASQUET CALIFORNIA, CA US","41.8458","-123.9792","152.4","2013-06","114",,,"42",,,,"106","3690",,,"65.4","80.7","50.1"
"USR0000CGAS","GASQUET CALIFORNIA, CA US","41.8458","-123.9792","152.4","2013-07","275",,,"48",,,,"99","11",,,"69.8","86.7","53.0"
"USR0000CGAS","GASQUET CALIFORNIA, CA US","41.8458","-123.9792","152.4","2013-08","374",,,"46",,,,"108","29",,,"67.6","81.9","53.3"
"USC00047681","SALSIPUEDES GAGING STATION, CA US","34.58511","-120.40826","77.4","2013-05",,,,"37",,,"0.00","93",,"0.00",,"60.1","73.0","47.1"
"USC00047681","SALSIPUEDES GAGING STATION, CA US","34.58511","-120.40826","77.4","2013-06",,,,"40",,,"0.00","95",,"0.00",,"63.8","76.9","50.8"
"USC00047681","SALSIPUEDES GAGING STATION, CA US","34.58511","-120.40826","77.4","2013-07",,,,"47",,,"0.00","94","26","0.00",,"65.7","78.0","53.4"
"USC00047681","SALSIPUEDES GAGING STATION, CA US","34.58511","-120.40826","77.4","2013-08",,,,"41",,,"0.00","99","61","0.00",,"65.2","78.4","52.0"
"USS0019L43S","FORESTDALE CREEK, CA US","38.68","-119.96","2443.6","2013-05","0","15",,"28","28",,"0.80","68","7104","1.90",,"46.0","56.3","35.8"
"USS0019L43S","FORESTDALE CREEK, CA US","38.68","-119.96","2443.6","2013-06","5","0",,"32","0",,"0.90","81","7388","1.10",,"55.7","67.3","44.1"
"USS0019L43S","FORESTDALE CREEK, CA US","38.68","-119.96","2443.6","2013-07","29","0",,"44","0",,"0.90","85","78","1.00",,"63.2","74.5","52.0"
"USS0019L43S","FORESTDALE CREEK, CA US","38.68","-119.96","2443.6","2013-08","29","0",,"39","0",,"0.10","78","258","0.10",,"59.2","70.1","48.3"
"USC00043083","FIVE POINTS 5 SSW, CA US","36.3642","-120.1561","86.9","2013-05","266",,,"40",,,"0.05","103","2082","0.05",,"70.8","87.9","53.6"
"USC00043083","FIVE POINTS 5 SSW, CA US","36.3642","-120.1561","86.9","2013-06","660",,,"50",,,"0.00","110","2082","0.00",,"78.1","96.4","59.8"
"USC00043083","FIVE POINTS 5 SSW, CA US","36.3642","-120.1561","86.9","2013-07","1245",,,"56",,,"0.00","110","0","0.00",,"83.9","102.8","64.9"
"USC00043083","FIVE POINTS 5 SSW, CA US","36.3642","-120.1561","86.9","2013-08","1742",,,"55",,,"0.00","109","0","0.00",,"81.0","99.5","62.6"
"USS0020L06S","ECHO PEAK, CA US","38.85","-120.08","2337.8","2013-05","0","1",,"30","2",,"1.30","67","6692","3.49",,"46.4","54.7","38.1"
"USS0020L06S","ECHO PEAK, CA US","38.85","-120.08","2337.8","2013-06","11","0",,"35","0",,"1.80","78","6970","2.60",,"56.1","65.1","47.1"
"USS0020L06S","ECHO PEAK, CA US","38.85","-120.08","2337.8","2013-07","42","0",,"49","0",,"0.00","81","63","0.00",,"64.0","72.4","55.6"
"USS0020L06S","ECHO PEAK, CA US","38.85","-120.08","2337.8","2013-08","45","0",,"45","0",,"0.00","76","218","0.00",,"60.1","68.1","52.0"
"US1CAPC0013","NEWCASTLE 1.6 SSE, CA US","38.851","-121.123","243.8","2013-05",,,,,,,"0.16",,,"0.34",,,,
"US1CAPC0013","NEWCASTLE 1.6 SSE, CA US","38.851","-121.123","243.8","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAPC0013","NEWCASTLE 1.6 SSE, CA US","38.851","-121.123","243.8","2013-08",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAPC0014","LINCOLN 4.3 SSE, CA US","38.842281","-121.283677","52.4","2013-05",,,"0",,,"0.0","0.08",,,"0.19","0.0",,,
"US1CAPC0014","LINCOLN 4.3 SSE, CA US","38.842281","-121.283677","52.4","2013-06",,,"0",,,"0.0","0.60",,,"0.78","0.0",,,
"US1CAPC0014","LINCOLN 4.3 SSE, CA US","38.842281","-121.283677","52.4","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAPC0014","LINCOLN 4.3 SSE, CA US","38.842281","-121.283677","52.4","2013-08",,,"0",,,"0.0","0.01",,,"0.01","0.0",,,
"US1CAPC0011","COLFAX 3.1 SW, CA US","39.060983","-120.99115","633.1","2013-05",,,,,,,,,,"0.88",,,,
"US1CAPC0011","COLFAX 3.1 SW, CA US","39.060983","-120.99115","633.1","2013-06",,,"0",,,"0.0","0.89",,,"1.49","0.0",,,
"US1CAPC0011","COLFAX 3.1 SW, CA US","39.060983","-120.99115","633.1","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAPC0011","COLFAX 3.1 SW, CA US","39.060983","-120.99115","633.1","2013-08",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
